 #   z           x_e           tau
20.46  8.892474E-03  6.923532E-02
20.47  8.862189E-03  6.923679E-02
20.48  8.832005E-03  6.923827E-02
20.49  8.801921E-03  6.923973E-02
20.50  8.771937E-03  6.924119E-02
20.51  8.742053E-03  6.924265E-02
20.52  8.712269E-03  6.924410E-02
20.53  8.682584E-03  6.924555E-02
20.54  8.652997E-03  6.924699E-02
20.55  8.623510E-03  6.924843E-02
20.56  8.594120E-03  6.924987E-02
20.57  8.564829E-03  6.925130E-02
20.58  8.535635E-03  6.925272E-02
20.59  8.506539E-03  6.925414E-02
20.60  8.477539E-03  6.925556E-02
20.61  8.448636E-03  6.925697E-02
20.62  8.419830E-03  6.925837E-02
20.63  8.391119E-03  6.925978E-02
20.64  8.362504E-03  6.926117E-02
20.65  8.333985E-03  6.926257E-02
20.66  8.305561E-03  6.926396E-02
20.67  8.277231E-03  6.926534E-02
20.68  8.248996E-03  6.926672E-02
20.69  8.220856E-03  6.926810E-02
20.70  8.192809E-03  6.926947E-02
20.71  8.164856E-03  6.927084E-02
20.72  8.136996E-03  6.927220E-02
20.73  8.109228E-03  6.927356E-02
20.74  8.081554E-03  6.927491E-02
20.75  8.053972E-03  6.927626E-02
20.76  8.026482E-03  6.927761E-02
20.77  7.999084E-03  6.927895E-02
20.78  7.971777E-03  6.928028E-02
20.79  7.944562E-03  6.928162E-02
20.80  7.917437E-03  6.928294E-02
20.81  7.890403E-03  6.928427E-02
20.82  7.863460E-03  6.928559E-02
20.83  7.836606E-03  6.928690E-02
20.84  7.809842E-03  6.928822E-02
20.85  7.783167E-03  6.928952E-02
20.86  7.756582E-03  6.929083E-02
20.87  7.730085E-03  6.929213E-02
20.88  7.703677E-03  6.929342E-02
20.89  7.677357E-03  6.929471E-02
20.90  7.651125E-03  6.929600E-02
20.91  7.624981E-03  6.929728E-02
20.92  7.598924E-03  6.929856E-02
20.93  7.572955E-03  6.929983E-02
20.94  7.547072E-03  6.930110E-02
20.95  7.521275E-03  6.930237E-02
20.96  7.495565E-03  6.930363E-02
20.97  7.469941E-03  6.930489E-02
20.98  7.444403E-03  6.930614E-02
20.99  7.418950E-03  6.930739E-02
21.00  7.393582E-03  6.930864E-02
21.01  7.368299E-03  6.930988E-02
21.02  7.343101E-03  6.931112E-02
21.03  7.317987E-03  6.931235E-02
21.04  7.292957E-03  6.931358E-02
21.05  7.268011E-03  6.931481E-02
21.06  7.243148E-03  6.931603E-02
21.07  7.218369E-03  6.931725E-02
21.08  7.193672E-03  6.931847E-02
21.09  7.169058E-03  6.931968E-02
21.10  7.144527E-03  6.932088E-02
21.11  7.120078E-03  6.932209E-02
21.12  7.095710E-03  6.932329E-02
21.13  7.071425E-03  6.932448E-02
21.14  7.047220E-03  6.932567E-02
21.15  7.023097E-03  6.932686E-02
21.16  6.999054E-03  6.932804E-02
21.17  6.975092E-03  6.932922E-02
21.18  6.951211E-03  6.933040E-02
21.19  6.927409E-03  6.933157E-02
21.20  6.903687E-03  6.933274E-02
21.21  6.880045E-03  6.933391E-02
21.22  6.856482E-03  6.933507E-02
21.23  6.832997E-03  6.933623E-02
21.24  6.809592E-03  6.933738E-02
21.25  6.786265E-03  6.933853E-02
21.26  6.763016E-03  6.933968E-02
21.27  6.739846E-03  6.934082E-02
21.28  6.716753E-03  6.934196E-02
21.29  6.693737E-03  6.934309E-02
21.30  6.670799E-03  6.934423E-02
21.31  6.647937E-03  6.934535E-02
21.32  6.625152E-03  6.934648E-02
21.33  6.602444E-03  6.934760E-02
21.34  6.579812E-03  6.934872E-02
21.35  6.557256E-03  6.934983E-02
21.36  6.534775E-03  6.935094E-02
21.37  6.512370E-03  6.935205E-02
21.38  6.490040E-03  6.935315E-02
21.39  6.467786E-03  6.935425E-02
21.40  6.445605E-03  6.935535E-02
21.41  6.423500E-03  6.935644E-02
21.42  6.401468E-03  6.935753E-02
21.43  6.379511E-03  6.935861E-02
21.44  6.357627E-03  6.935970E-02
21.45  6.335817E-03  6.936077E-02
21.46  6.314080E-03  6.936185E-02
21.47  6.292416E-03  6.936292E-02
21.48  6.270825E-03  6.936399E-02
21.49  6.249306E-03  6.936506E-02
21.50  6.227860E-03  6.936612E-02
21.51  6.206486E-03  6.936717E-02
21.52  6.185183E-03  6.936823E-02
21.53  6.163952E-03  6.936928E-02
21.54  6.142793E-03  6.937033E-02
21.55  6.121704E-03  6.937137E-02
21.56  6.100687E-03  6.937241E-02
21.57  6.079740E-03  6.937345E-02
21.58  6.058864E-03  6.937449E-02
21.59  6.038058E-03  6.937552E-02
21.60  6.017322E-03  6.937655E-02
21.61  5.996655E-03  6.937757E-02
21.62  5.976058E-03  6.937859E-02
21.63  5.955531E-03  6.937961E-02
21.64  5.935072E-03  6.938062E-02
21.65  5.914682E-03  6.938163E-02
21.66  5.894361E-03  6.938264E-02
21.67  5.874108E-03  6.938365E-02
21.68  5.853924E-03  6.938465E-02
21.69  5.833807E-03  6.938565E-02
21.70  5.813758E-03  6.938664E-02
21.71  5.793777E-03  6.938764E-02
21.72  5.773862E-03  6.938862E-02
21.73  5.754015E-03  6.938961E-02
21.74  5.734235E-03  6.939059E-02
21.75  5.714521E-03  6.939157E-02
21.76  5.694874E-03  6.939255E-02
21.77  5.675293E-03  6.939352E-02
21.78  5.655777E-03  6.939449E-02
21.79  5.636328E-03  6.939546E-02
21.80  5.616944E-03  6.939642E-02
21.81  5.597625E-03  6.939738E-02
21.82  5.578372E-03  6.939834E-02
21.83  5.559183E-03  6.939929E-02
21.84  5.540059E-03  6.940024E-02
21.85  5.520999E-03  6.940119E-02
21.86  5.502004E-03  6.940214E-02
21.87  5.483073E-03  6.940308E-02
21.88  5.464205E-03  6.940402E-02
21.89  5.445401E-03  6.940496E-02
21.90  5.426661E-03  6.940589E-02
21.91  5.407983E-03  6.940682E-02
21.92  5.389369E-03  6.940775E-02
21.93  5.370818E-03  6.940867E-02
21.94  5.352329E-03  6.940959E-02
21.95  5.333902E-03  6.941051E-02
21.96  5.315537E-03  6.941142E-02
21.97  5.297235E-03  6.941234E-02
21.98  5.278994E-03  6.941324E-02
21.99  5.260815E-03  6.941415E-02
22.00  5.242697E-03  6.941505E-02
22.01  5.224640E-03  6.941596E-02
22.02  5.206645E-03  6.941685E-02
22.03  5.188710E-03  6.941775E-02
22.04  5.170835E-03  6.941864E-02
22.05  5.153021E-03  6.941953E-02
22.06  5.135267E-03  6.942041E-02
22.07  5.117573E-03  6.942130E-02
22.08  5.099938E-03  6.942218E-02
22.09  5.082364E-03  6.942305E-02
22.10  5.064848E-03  6.942393E-02
22.11  5.047392E-03  6.942480E-02
22.12  5.029994E-03  6.942567E-02
22.13  5.012656E-03  6.942654E-02
22.14  4.995376E-03  6.942740E-02
22.15  4.978154E-03  6.942826E-02
22.16  4.960991E-03  6.942912E-02
22.17  4.943886E-03  6.942997E-02
22.18  4.926838E-03  6.943083E-02
22.19  4.909848E-03  6.943167E-02
22.20  4.892915E-03  6.943252E-02
22.21  4.876040E-03  6.943337E-02
22.22  4.859222E-03  6.943421E-02
22.23  4.842460E-03  6.943504E-02
22.24  4.825756E-03  6.943588E-02
22.25  4.809107E-03  6.943671E-02
22.26  4.792515E-03  6.943754E-02
22.27  4.775979E-03  6.943837E-02
22.28  4.759500E-03  6.943920E-02
22.29  4.743075E-03  6.944002E-02
22.30  4.726707E-03  6.944084E-02
22.31  4.710393E-03  6.944166E-02
22.32  4.694135E-03  6.944247E-02
22.33  4.677932E-03  6.944328E-02
22.34  4.661784E-03  6.944409E-02
22.35  4.645691E-03  6.944490E-02
22.36  4.629651E-03  6.944570E-02
22.37  4.613667E-03  6.944650E-02
22.38  4.597736E-03  6.944730E-02
22.39  4.581859E-03  6.944810E-02
22.40  4.566036E-03  6.944889E-02
22.41  4.550267E-03  6.944968E-02
22.42  4.534550E-03  6.945047E-02
22.43  4.518888E-03  6.945126E-02
22.44  4.503278E-03  6.945204E-02
22.45  4.487721E-03  6.945282E-02
22.46  4.472217E-03  6.945360E-02
22.47  4.456765E-03  6.945437E-02
22.48  4.441366E-03  6.945515E-02
22.49  4.426018E-03  6.945592E-02
22.50  4.410723E-03  6.945669E-02
22.51  4.395480E-03  6.945745E-02
22.52  4.380288E-03  6.945822E-02
22.53  4.365148E-03  6.945898E-02
22.54  4.350059E-03  6.945973E-02
22.55  4.335021E-03  6.946049E-02
22.56  4.320034E-03  6.946124E-02
22.57  4.305098E-03  6.946199E-02
22.58  4.290213E-03  6.946274E-02
22.59  4.275378E-03  6.946349E-02
22.60  4.260593E-03  6.946423E-02
22.61  4.245859E-03  6.946497E-02
22.62  4.231174E-03  6.946571E-02
22.63  4.216540E-03  6.946645E-02
22.64  4.201955E-03  6.946718E-02
22.65  4.187419E-03  6.946791E-02
22.66  4.172933E-03  6.946864E-02
22.67  4.158496E-03  6.946937E-02
22.68  4.144108E-03  6.947010E-02
22.69  4.129768E-03  6.947082E-02
22.70  4.115478E-03  6.947154E-02
22.71  4.101236E-03  6.947225E-02
22.72  4.087042E-03  6.947297E-02
22.73  4.072896E-03  6.947368E-02
22.74  4.058799E-03  6.947439E-02
22.75  4.044749E-03  6.947510E-02
22.76  4.030747E-03  6.947581E-02
22.77  4.016792E-03  6.947651E-02
22.78  4.002885E-03  6.947721E-02
22.79  3.989025E-03  6.947791E-02
22.80  3.975213E-03  6.947861E-02
22.81  3.961447E-03  6.947930E-02
22.82  3.947728E-03  6.947999E-02
22.83  3.934055E-03  6.948068E-02
22.84  3.920429E-03  6.948137E-02
22.85  3.906849E-03  6.948206E-02
22.86  3.893316E-03  6.948274E-02
22.87  3.879828E-03  6.948342E-02
22.88  3.866386E-03  6.948410E-02
22.89  3.852990E-03  6.948478E-02
22.90  3.839640E-03  6.948545E-02
22.91  3.826334E-03  6.948612E-02
22.92  3.813074E-03  6.948679E-02
22.93  3.799860E-03  6.948746E-02
22.94  3.786690E-03  6.948813E-02
22.95  3.773564E-03  6.948879E-02
22.96  3.760484E-03  6.948945E-02
22.97  3.747448E-03  6.949011E-02
22.98  3.734456E-03  6.949077E-02
22.99  3.721509E-03  6.949142E-02
23.00  3.708605E-03  6.949208E-02
23.01  3.695746E-03  6.949273E-02
23.02  3.682930E-03  6.949337E-02
23.03  3.670157E-03  6.949402E-02
23.04  3.657429E-03  6.949466E-02
23.05  3.644743E-03  6.949531E-02
23.06  3.632101E-03  6.949595E-02
23.07  3.619502E-03  6.949658E-02
23.08  3.606945E-03  6.949722E-02
23.09  3.594432E-03  6.949785E-02
23.10  3.581961E-03  6.949849E-02
23.11  3.569532E-03  6.949912E-02
23.12  3.557146E-03  6.949974E-02
23.13  3.544802E-03  6.950037E-02
23.14  3.532500E-03  6.950099E-02
23.15  3.520240E-03  6.950161E-02
23.16  3.508021E-03  6.950223E-02
23.17  3.495844E-03  6.950285E-02
23.18  3.483709E-03  6.950347E-02
23.19  3.471615E-03  6.950408E-02
23.20  3.459562E-03  6.950469E-02
23.21  3.447551E-03  6.950530E-02
23.22  3.435580E-03  6.950591E-02
23.23  3.423650E-03  6.950651E-02
23.24  3.411761E-03  6.950712E-02
23.25  3.399912E-03  6.950772E-02
23.26  3.388103E-03  6.950832E-02
23.27  3.376335E-03  6.950892E-02
23.28  3.364607E-03  6.950951E-02
23.29  3.352919E-03  6.951010E-02
23.30  3.341271E-03  6.951070E-02
23.31  3.329662E-03  6.951129E-02
23.32  3.318094E-03  6.951187E-02
23.33  3.306564E-03  6.951246E-02
23.34  3.295074E-03  6.951304E-02
23.35  3.283623E-03  6.951363E-02
23.36  3.272211E-03  6.951421E-02
23.37  3.260838E-03  6.951478E-02
23.38  3.249504E-03  6.951536E-02
23.39  3.238209E-03  6.951593E-02
23.40  3.226952E-03  6.951651E-02
23.41  3.215733E-03  6.951708E-02
23.42  3.204553E-03  6.951765E-02
23.43  3.193411E-03  6.951821E-02
23.44  3.182307E-03  6.951878E-02
23.45  3.171241E-03  6.951934E-02
23.46  3.160212E-03  6.951990E-02
23.47  3.149222E-03  6.952046E-02
23.48  3.138268E-03  6.952102E-02
23.49  3.127352E-03  6.952158E-02
23.50  3.116474E-03  6.952213E-02
23.51  3.105633E-03  6.952268E-02
23.52  3.094828E-03  6.952323E-02
23.53  3.084061E-03  6.952378E-02
23.54  3.073330E-03  6.952433E-02
23.55  3.062636E-03  6.952488E-02
23.56  3.051979E-03  6.952542E-02
23.57  3.041358E-03  6.952596E-02
23.58  3.030773E-03  6.952650E-02
23.59  3.020224E-03  6.952704E-02
23.60  3.009712E-03  6.952757E-02
23.61  2.999235E-03  6.952811E-02
23.62  2.988794E-03  6.952864E-02
23.63  2.978389E-03  6.952917E-02
23.64  2.968019E-03  6.952970E-02
23.65  2.957685E-03  6.953023E-02
23.66  2.947386E-03  6.953075E-02
23.67  2.937123E-03  6.953128E-02
23.68  2.926894E-03  6.953180E-02
23.69  2.916701E-03  6.953232E-02
23.70  2.906542E-03  6.953284E-02
23.71  2.896418E-03  6.953336E-02
23.72  2.886329E-03  6.953387E-02
23.73  2.876274E-03  6.953439E-02
23.74  2.866254E-03  6.953490E-02
23.75  2.856268E-03  6.953541E-02
23.76  2.846316E-03  6.953592E-02
23.77  2.836398E-03  6.953643E-02
23.78  2.826514E-03  6.953693E-02
23.79  2.816664E-03  6.953743E-02
23.80  2.806847E-03  6.953794E-02
23.81  2.797064E-03  6.953844E-02
23.82  2.787315E-03  6.953894E-02
23.83  2.777599E-03  6.953943E-02
23.84  2.767916E-03  6.953993E-02
23.85  2.758267E-03  6.954042E-02
23.86  2.748650E-03  6.954091E-02
23.87  2.739067E-03  6.954141E-02
23.88  2.729516E-03  6.954189E-02
23.89  2.719998E-03  6.954238E-02
23.90  2.710512E-03  6.954287E-02
23.91  2.701059E-03  6.954335E-02
23.92  2.691639E-03  6.954383E-02
23.93  2.682250E-03  6.954432E-02
23.94  2.672894E-03  6.954480E-02
23.95  2.663570E-03  6.954527E-02
23.96  2.654278E-03  6.954575E-02
23.97  2.645018E-03  6.954622E-02
23.98  2.635789E-03  6.954670E-02
23.99  2.626592E-03  6.954717E-02
24.00  2.617427E-03  6.954764E-02
24.01  2.608293E-03  6.954811E-02
24.02  2.599190E-03  6.954858E-02
24.03  2.590118E-03  6.954904E-02
24.04  2.581078E-03  6.954950E-02
24.05  2.572069E-03  6.954997E-02
24.06  2.563090E-03  6.955043E-02
24.07  2.554142E-03  6.955089E-02
24.08  2.545225E-03  6.955135E-02
24.09  2.536339E-03  6.955180E-02
24.10  2.527483E-03  6.955226E-02
24.11  2.518657E-03  6.955271E-02
24.12  2.509862E-03  6.955316E-02
24.13  2.501097E-03  6.955361E-02
24.14  2.492362E-03  6.955406E-02
24.15  2.483656E-03  6.955451E-02
24.16  2.474981E-03  6.955495E-02
24.17  2.466336E-03  6.955540E-02
24.18  2.457720E-03  6.955584E-02
24.19  2.449134E-03  6.955628E-02
24.20  2.440577E-03  6.955672E-02
24.21  2.432049E-03  6.955716E-02
24.22  2.423551E-03  6.955760E-02
24.23  2.415082E-03  6.955803E-02
24.24  2.406642E-03  6.955847E-02
24.25  2.398232E-03  6.955890E-02
24.26  2.389850E-03  6.955933E-02
24.27  2.381496E-03  6.955976E-02
24.28  2.373172E-03  6.956019E-02
24.29  2.364876E-03  6.956062E-02
24.30  2.356608E-03  6.956104E-02
24.31  2.348369E-03  6.956147E-02
24.32  2.340158E-03  6.956189E-02
24.33  2.331976E-03  6.956231E-02
24.34  2.323821E-03  6.956273E-02
24.35  2.315695E-03  6.956315E-02
24.36  2.307597E-03  6.956357E-02
24.37  2.299526E-03  6.956399E-02
24.38  2.291483E-03  6.956440E-02
24.39  2.283468E-03  6.956481E-02
24.40  2.275480E-03  6.956523E-02
24.41  2.267520E-03  6.956564E-02
24.42  2.259587E-03  6.956605E-02
24.43  2.251681E-03  6.956645E-02
24.44  2.243803E-03  6.956686E-02
24.45  2.235951E-03  6.956727E-02
24.46  2.228127E-03  6.956767E-02
24.47  2.220329E-03  6.956807E-02
24.48  2.212559E-03  6.956847E-02
24.49  2.204815E-03  6.956887E-02
24.50  2.197098E-03  6.956927E-02
24.51  2.189407E-03  6.956967E-02
24.52  2.181743E-03  6.957006E-02
24.53  2.174105E-03  6.957046E-02
24.54  2.166493E-03  6.957085E-02
24.55  2.158908E-03  6.957124E-02
24.56  2.151348E-03  6.957163E-02
24.57  2.143815E-03  6.957202E-02
24.58  2.136307E-03  6.957241E-02
24.59  2.128826E-03  6.957280E-02
24.60  2.121370E-03  6.957318E-02
24.61  2.113940E-03  6.957357E-02
24.62  2.106535E-03  6.957395E-02
24.63  2.099156E-03  6.957433E-02
24.64  2.091803E-03  6.957471E-02
24.65  2.084474E-03  6.957509E-02
24.66  2.077171E-03  6.957547E-02
24.67  2.069893E-03  6.957585E-02
24.68  2.062640E-03  6.957622E-02
24.69  2.055412E-03  6.957660E-02
24.70  2.048209E-03  6.957697E-02
24.71  2.041031E-03  6.957734E-02
24.72  2.033878E-03  6.957771E-02
24.73  2.026749E-03  6.957808E-02
24.74  2.019645E-03  6.957845E-02
24.75  2.012565E-03  6.957882E-02
24.76  2.005509E-03  6.957918E-02
24.77  1.998478E-03  6.957955E-02
24.78  1.991472E-03  6.957991E-02
24.79  1.984489E-03  6.958027E-02
24.80  1.977530E-03  6.958063E-02
24.81  1.970596E-03  6.958099E-02
24.82  1.963685E-03  6.958135E-02
24.83  1.956798E-03  6.958171E-02
24.84  1.949935E-03  6.958206E-02
24.85  1.943095E-03  6.958242E-02
24.86  1.936279E-03  6.958277E-02
24.87  1.929487E-03  6.958312E-02
24.88  1.922718E-03  6.958348E-02
24.89  1.915972E-03  6.958383E-02
24.90  1.909250E-03  6.958418E-02
24.91  1.902551E-03  6.958452E-02
24.92  1.895875E-03  6.958487E-02
24.93  1.889222E-03  6.958522E-02
24.94  1.882592E-03  6.958556E-02
24.95  1.875984E-03  6.958590E-02
24.96  1.869400E-03  6.958624E-02
24.97  1.862838E-03  6.958659E-02
24.98  1.856299E-03  6.958693E-02
24.99  1.849783E-03  6.958726E-02
25.00  1.843289E-03  6.958760E-02
25.01  1.836817E-03  6.958794E-02
25.02  1.830368E-03  6.958827E-02
25.03  1.823941E-03  6.958861E-02
25.04  1.817536E-03  6.958894E-02
25.05  1.811154E-03  6.958927E-02
25.06  1.804793E-03  6.958960E-02
25.07  1.798454E-03  6.958993E-02
25.08  1.792138E-03  6.959026E-02
25.09  1.785843E-03  6.959059E-02
25.10  1.779570E-03  6.959092E-02
25.11  1.773318E-03  6.959124E-02
25.12  1.767088E-03  6.959157E-02
25.13  1.760880E-03  6.959189E-02
25.14  1.754693E-03  6.959221E-02
25.15  1.748527E-03  6.959253E-02
25.16  1.742383E-03  6.959285E-02
25.17  1.736260E-03  6.959317E-02
25.18  1.730158E-03  6.959349E-02
25.19  1.724077E-03  6.959381E-02
25.20  1.718017E-03  6.959412E-02
25.21  1.711979E-03  6.959444E-02
25.22  1.705961E-03  6.959475E-02
25.23  1.699964E-03  6.959506E-02
25.24  1.693987E-03  6.959538E-02
25.25  1.688031E-03  6.959569E-02
25.26  1.682096E-03  6.959600E-02
25.27  1.676182E-03  6.959630E-02
25.28  1.670287E-03  6.959661E-02
25.29  1.664414E-03  6.959692E-02
25.30  1.658560E-03  6.959722E-02
25.31  1.652727E-03  6.959753E-02
25.32  1.646914E-03  6.959783E-02
25.33  1.641121E-03  6.959813E-02
25.34  1.635348E-03  6.959844E-02
25.35  1.629595E-03  6.959874E-02
25.36  1.623862E-03  6.959904E-02
25.37  1.618149E-03  6.959933E-02
25.38  1.612455E-03  6.959963E-02
25.39  1.606782E-03  6.959993E-02
25.40  1.601128E-03  6.960022E-02
25.41  1.595493E-03  6.960052E-02
25.42  1.589878E-03  6.960081E-02
25.43  1.584283E-03  6.960110E-02
25.44  1.578706E-03  6.960140E-02
25.45  1.573150E-03  6.960169E-02
25.46  1.567612E-03  6.960198E-02
25.47  1.562093E-03  6.960226E-02
25.48  1.556594E-03  6.960255E-02
25.49  1.551114E-03  6.960284E-02
25.50  1.545652E-03  6.960312E-02
25.51  1.540210E-03  6.960341E-02
25.52  1.534786E-03  6.960369E-02
25.53  1.529382E-03  6.960398E-02
25.54  1.523996E-03  6.960426E-02
25.55  1.518628E-03  6.960454E-02
25.56  1.513279E-03  6.960482E-02
25.57  1.507949E-03  6.960510E-02
25.58  1.502637E-03  6.960538E-02
25.59  1.497344E-03  6.960565E-02
25.60  1.492069E-03  6.960593E-02
25.61  1.486812E-03  6.960621E-02
25.62  1.481574E-03  6.960648E-02
25.63  1.476353E-03  6.960675E-02
25.64  1.471151E-03  6.960703E-02
25.65  1.465967E-03  6.960730E-02
25.66  1.460801E-03  6.960757E-02
25.67  1.455652E-03  6.960784E-02
25.68  1.450522E-03  6.960811E-02
25.69  1.445409E-03  6.960838E-02
25.70  1.440314E-03  6.960864E-02
25.71  1.435237E-03  6.960891E-02
25.72  1.430177E-03  6.960918E-02
25.73  1.425135E-03  6.960944E-02
25.74  1.420110E-03  6.960970E-02
25.75  1.415103E-03  6.960997E-02
25.76  1.410113E-03  6.961023E-02
25.77  1.405140E-03  6.961049E-02
25.78  1.400185E-03  6.961075E-02
25.79  1.395247E-03  6.961101E-02
25.80  1.390326E-03  6.961127E-02
25.81  1.385422E-03  6.961153E-02
25.82  1.380535E-03  6.961178E-02
25.83  1.375665E-03  6.961204E-02
25.84  1.370812E-03  6.961229E-02
25.85  1.365976E-03  6.961255E-02
25.86  1.361157E-03  6.961280E-02
25.87  1.356354E-03  6.961305E-02
25.88  1.351568E-03  6.961331E-02
25.89  1.346799E-03  6.961356E-02
25.90  1.342046E-03  6.961381E-02
25.91  1.337310E-03  6.961406E-02
25.92  1.332590E-03  6.961430E-02
25.93  1.327887E-03  6.961455E-02
25.94  1.323200E-03  6.961480E-02
25.95  1.318529E-03  6.961504E-02
25.96  1.313874E-03  6.961529E-02
25.97  1.309236E-03  6.961553E-02
25.98  1.304614E-03  6.961578E-02
25.99  1.300007E-03  6.961602E-02
26.00  1.295417E-03  6.961626E-02
26.01  1.290843E-03  6.961650E-02
26.02  1.286284E-03  6.961674E-02
26.03  1.281742E-03  6.961698E-02
26.04  1.277215E-03  6.961722E-02
26.05  1.272704E-03  6.961746E-02
26.06  1.268209E-03  6.961769E-02
26.07  1.263729E-03  6.961793E-02
26.08  1.259265E-03  6.961817E-02
26.09  1.254816E-03  6.961840E-02
26.10  1.250383E-03  6.961863E-02
26.11  1.245965E-03  6.961887E-02
26.12  1.241563E-03  6.961910E-02
26.13  1.237176E-03  6.961933E-02
26.14  1.232804E-03  6.961956E-02
26.15  1.228448E-03  6.961979E-02
26.16  1.224106E-03  6.962002E-02
26.17  1.219780E-03  6.962025E-02
26.18  1.215468E-03  6.962048E-02
26.19  1.211172E-03  6.962070E-02
26.20  1.206891E-03  6.962093E-02
26.21  1.202624E-03  6.962115E-02
26.22  1.198373E-03  6.962138E-02
26.23  1.194136E-03  6.962160E-02
26.24  1.189914E-03  6.962183E-02
26.25  1.185707E-03  6.962205E-02
26.26  1.181514E-03  6.962227E-02
26.27  1.177336E-03  6.962249E-02
26.28  1.173172E-03  6.962271E-02
26.29  1.169023E-03  6.962293E-02
26.30  1.164888E-03  6.962315E-02
26.31  1.160768E-03  6.962337E-02
26.32  1.156662E-03  6.962358E-02
26.33  1.152571E-03  6.962380E-02
26.34  1.148493E-03  6.962401E-02
26.35  1.144430E-03  6.962423E-02
26.36  1.140381E-03  6.962444E-02
26.37  1.136346E-03  6.962466E-02
26.38  1.132325E-03  6.962487E-02
26.39  1.128319E-03  6.962508E-02
26.40  1.124326E-03  6.962529E-02
26.41  1.120347E-03  6.962550E-02
26.42  1.116382E-03  6.962571E-02
26.43  1.112430E-03  6.962592E-02
26.44  1.108493E-03  6.962613E-02
26.45  1.104569E-03  6.962634E-02
26.46  1.100659E-03  6.962655E-02
26.47  1.096762E-03  6.962675E-02
26.48  1.092879E-03  6.962696E-02
26.49  1.089010E-03  6.962716E-02
26.50  1.085154E-03  6.962737E-02
26.51  1.081312E-03  6.962757E-02
26.52  1.077483E-03  6.962777E-02
26.53  1.073667E-03  6.962798E-02
26.54  1.069864E-03  6.962818E-02
26.55  1.066075E-03  6.962838E-02
26.56  1.062299E-03  6.962858E-02
26.57  1.058537E-03  6.962878E-02
26.58  1.054787E-03  6.962898E-02
26.59  1.051050E-03  6.962918E-02
26.60  1.047327E-03  6.962937E-02
26.61  1.043616E-03  6.962957E-02
26.62  1.039919E-03  6.962977E-02
26.63  1.036234E-03  6.962996E-02
26.64  1.032562E-03  6.963016E-02
26.65  1.028903E-03  6.963035E-02
26.66  1.025257E-03  6.963055E-02
26.67  1.021623E-03  6.963074E-02
26.68  1.018003E-03  6.963093E-02
26.69  1.014394E-03  6.963112E-02
26.70  1.010799E-03  6.963131E-02
26.71  1.007216E-03  6.963150E-02
26.72  1.003645E-03  6.963169E-02
26.73  1.000087E-03  6.963188E-02
26.74  9.965412E-04  6.963207E-02
26.75  9.930079E-04  6.963226E-02
26.76  9.894870E-04  6.963245E-02
26.77  9.859783E-04  6.963263E-02
26.78  9.824819E-04  6.963282E-02
26.79  9.789977E-04  6.963300E-02
26.80  9.755256E-04  6.963319E-02
26.81  9.720657E-04  6.963337E-02
26.82  9.686179E-04  6.963356E-02
26.83  9.651821E-04  6.963374E-02
26.84  9.617583E-04  6.963392E-02
26.85  9.583465E-04  6.963410E-02
26.86  9.549466E-04  6.963428E-02
26.87  9.515586E-04  6.963447E-02
26.88  9.481824E-04  6.963464E-02
26.89  9.448180E-04  6.963482E-02
26.90  9.414654E-04  6.963500E-02
26.91  9.381245E-04  6.963518E-02
26.92  9.347952E-04  6.963536E-02
26.93  9.314776E-04  6.963553E-02
26.94  9.281716E-04  6.963571E-02
26.95  9.248772E-04  6.963589E-02
26.96  9.215943E-04  6.963606E-02
26.97  9.183228E-04  6.963624E-02
26.98  9.150628E-04  6.963641E-02
26.99  9.118142E-04  6.963658E-02
27.00  9.085769E-04  6.963676E-02
27.01  9.053510E-04  6.963693E-02
27.02  9.021363E-04  6.963710E-02
27.03  8.989329E-04  6.963727E-02
27.04  8.957407E-04  6.963744E-02
27.05  8.925597E-04  6.963761E-02
27.06  8.893898E-04  6.963778E-02
27.07  8.862309E-04  6.963795E-02
27.08  8.830832E-04  6.963812E-02
27.09  8.799464E-04  6.963828E-02
27.10  8.768206E-04  6.963845E-02
27.11  8.737058E-04  6.963862E-02
27.12  8.706018E-04  6.963878E-02
27.13  8.675088E-04  6.963895E-02
27.14  8.644265E-04  6.963911E-02
27.15  8.613550E-04  6.963928E-02
27.16  8.582943E-04  6.963944E-02
27.17  8.552443E-04  6.963960E-02
27.18  8.522050E-04  6.963977E-02
27.19  8.491763E-04  6.963993E-02
27.20  8.461582E-04  6.964009E-02
27.21  8.431507E-04  6.964025E-02
27.22  8.401537E-04  6.964041E-02
27.23  8.371672E-04  6.964057E-02
27.24  8.341912E-04  6.964073E-02
27.25  8.312256E-04  6.964089E-02
27.26  8.282703E-04  6.964105E-02
27.27  8.253255E-04  6.964120E-02
27.28  8.223909E-04  6.964136E-02
27.29  8.194666E-04  6.964152E-02
27.30  8.165526E-04  6.964167E-02
27.31  8.136488E-04  6.964183E-02
27.32  8.107551E-04  6.964198E-02
27.33  8.078716E-04  6.964214E-02
27.34  8.049982E-04  6.964229E-02
27.35  8.021348E-04  6.964244E-02
27.36  7.992815E-04  6.964260E-02
27.37  7.964382E-04  6.964275E-02
27.38  7.936049E-04  6.964290E-02
27.39  7.907815E-04  6.964305E-02
27.40  7.879680E-04  6.964320E-02
27.41  7.851643E-04  6.964335E-02
27.42  7.823705E-04  6.964350E-02
27.43  7.795865E-04  6.964365E-02
27.44  7.768122E-04  6.964380E-02
